user_pseudo_id,nav_screen_views,nav_distinct_categories,nav_transitions,nav_distinct_transitions,nav_self_loops,nav_cnt_game_over,nav_cnt_shop,nav_cnt_steps,nav_cnt_ad,nav_cnt_level_select
0F07207AA3444C5BA3AC8F4475A52E07,13,3,0,0,0,3,0,0,0,0
DF7D33C9A6A39630787AF9493AC079A1,7,3,0,0,0,0,0,0,0,0
DE82D21126A36B14B360C876A0DD07D3,43,6,0,0,0,9,0,2,0,1
4F5AE51B30D812DBA879E462E2D1AF0C,18,4,0,0,0,5,0,2,1,0
A8D459438CEF7567B28115181961CBC5,23,4,0,0,0,6,0,3,0,0
E716D9B996FD71AA6BF0DDAF7A41C02F,45,5,0,0,0,8,0,8,0,0
A857BEB662EC87FCDF02C786401AD924,18,4,0,0,0,3,0,1,0,0
52AB8836E48955B3A2D4E09358220012,8,3,0,0,0,1,0,0,0,0
011068A78F16C35DE89A649B12D640DA,16,4,0,0,0,3,0,0,0,2
3AE42BD6E1161CBC5AAE28AF96FB83D1,4,2,0,0,0,0,0,0,0,0
927C26120100161F972FDDD34536B784,25,4,0,0,0,7,0,2,0,0
F7BFC8337A3E02054E7B526EA82FD0DC,9,3,0,0,0,2,0,0,0,0
A524190069FE62C5F3D04D4CFCE5D463,10,3,0,0,0,2,0,0,0,0
C32A5A661E6764E5D0F457D06DD2D125,31,4,0,0,0,7,0,2,0,0
B9ED59A890A138F1DE5B550115043050,85,3,0,0,0,10,0,0,0,0
5CB53F0CB67C607A654E2CA29904EB08,193,7,0,0,0,34,0,7,0,3
AEEA925CACA0062BD6684AE6B5DF065E,183,8,0,0,0,24,0,12,2,1
76BEB16C02731A3EFC17A6F6D55F3CA0,79,5,0,0,0,21,0,9,0,0
FF3C642F40C3018CB4D936F06442024C,4,3,0,0,0,0,0,0,0,0
979FD0459E3572F1978E7B71470365AA,14,4,0,0,0,2,0,2,0,0
48C3F922E22657E619B06BE11763E782,138,3,0,0,0,13,0,0,0,0
AE0B1CA04B5C91B08FE47466B38A1A6B,7,3,0,0,0,0,0,1,0,0
2D7D7EE7C2BE65A1E12450CABCC1B16A,27,4,0,0,0,8,0,3,0,0
5D2EDA5FF4E507BFB2276AD7B8A8BAE7,6,2,0,0,0,0,0,0,0,0
2FB136D0F1267D8583395285233465A9,6,2,0,0,0,0,0,0,0,0
7A959422C4243CAA4799D342A178C528,42,5,0,0,0,15,0,5,0,0
027A19BC7A8B6733CE40B0C45FEE37A8,7,3,0,0,0,1,0,0,0,0
3D7FDEBC2A8123636C5F544360BD2933,35,5,0,0,0,8,0,3,0,0
928A0B1ED48408A57032F408CBAC16FC,14,4,0,0,0,3,0,1,0,0
80A8F72A55640A37D2CCC8437EBFD5D5,18,4,0,0,0,3,0,2,0,0
323812E5938A221BFB62827FA7789BD3,30,5,0,0,0,2,0,0,0,1
BE1F4F5090933C8D1709645BCAD0AF78,47,6,0,0,0,12,0,1,0,1
ECC1B37446750F9870F477BE9B045D10,2,1,0,0,0,0,0,0,0,0
A186F11DB78B24B81B1BF4097F34B1DB,29,4,0,0,0,11,0,1,0,0
FCCBC0D8EB688A8DB68C99B21E445E7B,2,2,0,0,0,0,0,0,0,0
49C4DFF7E4E94DD172AAECC61A299612,4,2,0,0,0,0,0,0,0,0
B2FEED48D6F34D560F9A7AE5BFCE5359,11,4,0,0,0,1,0,1,0,0
CB4DA9332E829162849B05FA039ECFC8,240,6,0,0,0,67,0,15,0,2
0B09432B1FB12213DA58F833C4303C8F,5,2,0,0,0,0,0,0,0,0
C94C460575660ECD4EF109457A0A9A73,8,3,0,0,0,1,0,0,0,0
50C4562C72BE3B0E15E8ABF632A1E734,59,4,0,0,0,21,0,7,0,0
AF6774AFB3410CD2C6E9B1B728A5A2EF,1,1,0,0,0,0,0,0,0,0
206304ABF26791C95F4F37BB36AECDB6,1,1,0,0,0,0,0,0,0,0
722002C7F7994CBFEDB4B8B7221CDA65,1,1,0,0,0,0,0,0,0,0
93699FB737D442ABBD95CE58A686442F,1,1,0,0,0,0,0,0,0,0
BDDB7334D8B5D161A06D8712E59C12C7,1,1,0,0,0,0,0,0,0,0
E1578E482FC17C22A25C7922C51FB48B,2,1,0,0,0,0,0,0,0,0
734F66A173174C1A41E12A893F6F36AA,1,1,0,0,0,0,0,0,0,0
BFC3DC5D15C6215AE1096250555230CF,12,4,0,0,0,1,0,0,0,1
2C5DB1241440643A63BF3134561AA125,41,4,0,0,0,3,0,0,4,0
5288FFAF097984D1F43CC2435DEED620,2,1,0,0,0,0,0,0,0,0
FC70A5064FB97D8BF9279E267D6E9416,3,2,0,0,0,0,0,0,0,0
5702409FE03D8BF50EA36519654DF18F,45,7,0,0,0,13,0,10,0,2
F2EC9A6A2EA903D1D51A26509041BD23,72,6,0,0,0,14,5,0,4,1
39AF5DA305DF3773B58CCED5EE02434C,237,5,0,0,0,42,0,0,0,7
54405BB87CA5EE368EB42F411323631F,79,5,0,0,0,13,4,0,6,0
114389D223DF4A7C5C95F096BBCCE534,23,5,0,0,0,3,2,0,2,0
1E69B76DB3340173DFD798DAFE119D39,34,4,0,0,0,7,2,0,0,0
D5AA8A02352703280A47B61A01621DD2,66,5,0,0,0,16,7,0,0,1
4A98170E635C9391DCACFC8BCB0F2987,5,2,0,0,0,0,0,0,0,0
04642AC8247317441C678A94CB1ECCC7,627,6,0,0,0,125,35,0,13,4
EAFD6F2604C8351032764E5F8B4D389E,4,1,0,0,0,0,0,0,0,0
15FB9A870675A5F2C7FF36BC676845D8,28,4,0,0,0,5,2,0,0,0
59C312E88B1A229790C89B2F4BFF5B8A,13,4,0,0,0,2,1,0,0,0
4CE503AE5B4C4F67A00474CE380CCC39,18,4,0,0,0,4,1,0,0,0
DD68B9F033363DAB44EDCD8D635D607C,26,5,0,0,0,5,4,0,2,0
C7D1251D511390199906756641DFF403,83,6,0,0,0,14,1,0,13,1
8137A61045BFE96DD2B6B833C6803642,114,6,0,0,0,24,9,0,10,3
56A24F4F7FE20C66839EB77FC558A160,8,4,0,0,0,0,1,0,0,1
46EAD019CC897704F77A23F03A730CA8,79,6,0,0,0,15,2,0,5,2
BE32BBBAC94C2C5A6EB39B826831E764,2,1,0,0,0,0,0,0,0,0
AA2569508B2DF307D649B432DC9292D8,24,5,0,0,0,4,1,0,0,2
5F28D516AF0A69DC5FE659262E1F36E6,104,5,0,0,0,18,4,0,0,5
7CD361E011A6C07B2850CD2C3206CA27,67,6,0,0,0,12,4,0,4,4
BEB0A5FE57BE2894D60B5C9C0085E017,12,5,0,0,0,4,1,1,0,0
9ECE81C526D4A7F85115B8D9C398AFC2,11,2,0,0,0,6,0,0,0,0
D308E2ED1E0ADF72956DDEBB37FD59B3,4,2,0,0,0,0,0,0,0,0
08F49AE3873CD29051069E11B098C57E,1,1,0,0,0,0,0,0,0,0
50EC9FFF4F8AD1BA60B2E357698FCDD8,47,4,0,0,0,8,0,0,0,2
E6DACB396AFBAD52C3AAA62AAAFED1B2,31,5,0,0,0,5,2,0,0,1
CD44B285C7B8EB8FC329E8A5CB2CFE62,4,1,0,0,0,0,0,0,0,0
FE1A7A46AAAA2AC7BA0DB1306E92C3DC,18,4,0,0,0,2,2,0,0,0
3DC0A85F35EA787A2CD83C39DE5D8064,44,5,0,0,0,9,1,0,0,1
912C5DF298EAD3CADA0D85EE1B7C1BA9,8,3,0,0,0,0,2,0,0,0
AB702CB81D5D1F3D89FE1A7635CBB24E,8,1,0,0,0,0,0,0,0,0
284D05260C7E7C3AD85F56A7487AFBCC,6,4,0,0,0,0,0,0,0,1
4BE5F7BA6D5A798DF2EB9C711A2643D0,22,4,0,0,0,1,0,0,0,0
21EF2A9E931A27A8CCDF281F6E505078,27,4,0,0,0,5,0,3,0,0
5D7A19BBA9677FA063F2BD36115E99DE,48,6,0,0,0,4,0,2,0,1
0AC1056324F21E06DC2BD79511131505,439,4,0,0,0,159,0,15,0,0
0B8241BF453F2BF4D28313D1F7BB0B65,13,4,0,0,0,0,0,0,0,1
5976A1F5DD2057843FDC472A321221EF,6,2,0,0,0,0,0,0,0,0
9690F152D4D505C2C3D5E7C6E5EBFFBD,2,2,0,0,0,0,0,0,0,0
1F54AC7A413B33C6023DA0AF8F489684,8,2,0,0,0,0,0,0,0,0
3DAF70283F8989D4516C9690430E5535,17,4,0,0,0,1,0,1,0,0
D78D36FBC1694FDE2718E8E9A7CC99A1,21,5,0,0,0,5,0,1,0,0
B9D8806148044938C86FA637A13431AA,39,4,0,0,0,12,0,5,0,0
0BADE8A793800DA5C7048257EF3C88E9,2,2,0,0,0,0,0,0,0,0
AA4792A545C655F5E1B8C5EEB9836F46,12,3,0,0,0,3,0,3,0,0
878110B68D958C609F91FB3441BDCB2A,227,4,0,0,0,70,0,20,0,0
CF129022E8FA7FFDEB69DDE1570938DA,11,4,0,0,0,0,0,0,3,0
3AE4A579B37D06709D837F24DD4C5832,2,1,0,0,0,0,0,0,0,0
54659D7613E762D9F27377BBC54A4EE1,8,3,0,0,0,1,0,0,0,0
EBF3CFE7756E8CAF348E0AB87220FA7C,189,7,0,0,0,73,0,20,3,1
08BBB3E2C4AF376339E1DA60FCF104B6,97,4,0,0,0,34,0,4,0,0
174894CCE56981A5B0A2A74557D464F1,1,1,0,0,0,0,0,0,0,0
CC81C3C01DE545318860C5BFDC6AD31E,19,5,0,0,0,6,0,4,0,0
BD99C0F97B407F63AC6926BC84F79133,36,4,0,0,0,10,0,4,0,0
5BA23094CD864C7FB5265F83652FA028,6,3,0,0,0,0,0,1,0,0
1EB96BD2264592AC4CF53B37D6B9BFA0,56,8,0,0,0,11,0,2,1,1
8361457CD13A2E9EE8BF90EB25B01284,32,4,0,0,0,10,0,4,0,0
EDAC4072E9C486B7C50859CF7B99D7DE,16,4,0,0,0,3,0,2,0,0
E4947961F75E8E4B6847C76DD327B3C7,24,4,0,0,0,3,3,0,0,0
29BB5E0FCEC3721A4B438BFB3146FEE6,5,2,0,0,0,0,0,0,0,0
3BCD089D3DCA1C50D4C43BAB1FAA2F33,10,5,0,0,0,1,0,1,0,0
CEBC8FAC307C3160AD3847BFE826C09E,20,4,0,0,0,5,0,2,0,0
E2501A92941137F9CF3A0EC35210FB9C,16,4,0,0,0,4,0,1,0,0
BFF2FD5A10E240F0DA019E3CFCE2CEA3,7,2,0,0,0,0,0,0,0,0
37E8506E212647B0707EE3AA8F3AA601,51,6,0,0,0,11,0,2,0,1
79FF6177F11199C4AAC5F5D9AB72995A,13,3,0,0,0,4,0,0,0,0
25C6E0927A581AC3B91535B82A7AF517,6,3,0,0,0,0,0,0,0,0
025FF377B4148748AF5743A54761EA15,280,8,0,0,0,69,0,42,5,7
1857669A1D474842D10E74B20FDA20CB,8,4,0,0,0,2,0,1,0,0
AFA41EF5E9CDCC4DF87A199049813E45,85,5,0,0,0,23,9,0,2,0
E353ECC02DC447CC991EF8430D0C6F0C,7,3,0,0,0,1,0,0,0,0
B102286E40970324456762BC550A8EBB,26,4,0,0,0,7,0,2,0,0
EB4CB8F83F7F50E4490136977C63BE11,17,3,0,0,0,0,0,0,0,0
9C0990861A521194B6EB0F48FF38F373,39,4,0,0,0,13,0,5,0,0
FDA4BBBCF1EA2D95CDD77BFC5F00A837,66,4,0,0,0,19,0,8,0,0
AB5E46135BDD857A149B02BE9FEB780E,10,4,0,0,0,2,0,1,0,0
19C62B50C2055C23961ED4C22462D361,7,2,0,0,0,0,0,0,0,0
025262A189C4238D81843D7D440F18AE,4,2,0,0,0,0,0,0,0,0
D68C10AF846578536311B743400DBF5F,1,1,0,0,0,0,0,0,0,0
882F2F89130E309DF51C1FF173C6AE1F,35,4,0,0,0,9,0,3,0,0
9D14422E357E6E7FC457616C0CE979EB,15,4,0,0,0,3,0,2,0,0
C2B339B48A545647DF15F930367D7A6B,16,4,0,0,0,4,0,1,0,0
B9317CE0645B9BF980DFD06E76CB256F,22,5,0,0,0,3,0,0,0,1
FF83384BE84F755EB64220364EA706F4,35,3,0,0,0,12,0,4,0,0
1EE2AFF38A630348F2CC13275EDFE566,641,7,0,0,0,139,0,47,0,7
EC64022E4C9668ED4F9EC11C85948DD8,30,4,0,0,0,6,0,2,0,0
F7248F3F7F7A98B7C565F8268035E1B8,21,4,0,0,0,1,0,5,0,0
12A0B6E613AC52FAAA4EA602FAB670FE,8,4,0,0,0,0,0,0,0,1
6647AADBDFF1210A7B7CBE4C96CACA01,41,4,0,0,0,3,0,0,0,0
BC1AF9C485B77D96242B88EE5085B1E5,10,3,0,0,0,1,0,0,0,0
1587C99BC856418CCF3ABA3A9FA18673,50,4,0,0,0,19,0,4,0,0
33FDEF520F8A5DD20A5CD8D06FA77E74,18,4,0,0,0,4,0,2,0,0
FE5D11A212EA75062ABDCF08615C8095,22,4,0,0,0,5,0,2,0,0
04823D3A80413633665F6335CDF8A405,47,4,0,0,0,21,0,1,0,0
88EED6A6EFEB31734BEFA3DBEBE32D3A,45,4,0,0,0,13,0,5,0,0
CD72877AD9431D1FDFC0AE027F577815,8,3,0,0,0,1,0,0,0,0
4AD259771898207D5869B39490B9DD8C,2750,4,0,0,0,790,0,39,0,0
9AFB7F358DD41789D2576D7F2E27B65C,5,2,0,0,0,0,0,0,0,0
8F886EFBE42C9AE8548C1B55964E7268,48,5,0,0,0,6,0,0,0,1
A166F08E0FCE336D909C2D7CF3E4969F,20,4,0,0,0,1,0,0,0,0
C69EAA2B96AB40DFF70453745EFE1421,13,3,0,0,0,5,0,0,0,0
D5F93408BDDB18D927B0DEC3B149B7E2,11,4,0,0,0,2,0,1,0,0
882D81346BFB8177CBBF404F1A5A6643,6,2,0,0,0,0,0,0,0,0
45EB734077D564C5B8255DA260FFCC28,12,4,0,0,0,2,0,1,0,0
2B9D448A514E1058BC621B389406CED0,458,4,0,0,0,134,0,37,0,0
7A37469401073BEC4A0FEF6760F90870,29,4,0,0,0,7,0,2,0,0
8562E021713D7EAD4237F5CA8952B576,11,4,0,0,0,2,0,1,0,0
DB39E2F4A0FB82FCE1AE27BC3612BC9C,27,4,0,0,0,5,0,2,0,0
F0C0B7DBC98D6A4BE6AFE136DDEE7AA5,19,4,0,0,0,4,0,2,0,0
D01B3D712C493ED0FB844498135CF056,4,2,0,0,0,0,0,0,0,0
1DE23E84BE3272C3A3105BA98ECC289E,33,7,0,0,0,1,0,1,0,3
4DA6BD9D174F33E7EF99BEC70AC620E5,286,4,0,0,0,98,0,30,0,0
0FCE20325855050FB94DD203B913C580,2,2,0,0,0,0,0,0,0,0
CE9DB64698BD67A50F93A6CB74544A04,14,4,0,0,0,3,0,2,0,0
301F3E03F1C38FAD17155B25DF64D09B,9,4,0,0,0,1,0,1,0,0
3FBE877D667272015A159C405F53BF48,144,4,0,0,0,49,0,12,0,0
A5AE00F79EA7977028914149C2BCC39A,28,3,0,0,0,9,0,0,0,0
0E373A6634EF389FEC4E82DA2C930CBF,42,6,0,0,0,10,0,4,0,2
56E37CBEB34185FABFFAD3597BD82D50,13,4,0,0,0,3,0,2,0,0
DF217DC5FC256A3D7C105E70DF105980,1,1,0,0,0,0,0,0,0,0
1C8023CB2E42B4F2358A4B63533A7C4E,1,1,0,0,0,0,0,0,0,0
92D4A861F6BC5DB5C9379563CC71E72E,1,1,0,0,0,0,0,0,0,0
BD00D7FF37459966D55AF2450B456CB0,2,1,0,0,0,0,0,0,0,0
3ADA67C233E5339F3E2A2D257B8FDF3C,19,6,0,0,0,3,0,8,2,0
E3360E2CBBB66D61E3E96C40D4046AAA,1,1,0,0,0,0,0,0,0,0
8C3CA1CB80AA2E08215A2315E1A2E2EF,2,1,0,0,0,0,0,0,0,0
901BFDA2B9D8339917ABD9785B4EC499,17,4,0,0,0,1,1,0,0,0
43E6E53098F60BDA0507E70AFE2D7559,85,5,0,0,0,36,0,21,0,7
854F0B886A56E4FF6ACDB94FDE1AE846,17,5,0,0,0,2,2,0,0,2
3382CA1F03103BABD01EE179BF98E1F2,25,3,0,0,0,7,0,6,0,0
D2884F0343D0030ECBEADFB58EB890A9,4,1,0,0,0,0,0,0,0,0
3BDA016D41EB1108EFF393D77AFA3348,99,4,0,0,0,22,5,0,0,0
207CD052F9F4B32C39B534B416E39CA7,78,6,0,0,0,17,1,0,2,1
34752CBB38EC5E1730FADC1F8D348B92,166,5,0,0,0,32,0,0,5,2
D0F280B12652EB0D74F6BC74AB13606F,329,5,0,0,0,88,13,0,0,4
C28DDEEF3DB6AE313D008F22AAFFFAD8,17,3,0,0,0,4,0,0,0,0
6CD2676098B3E076AD66D10BF4565BFA,19,4,0,0,0,3,1,0,0,0
475BF363AECBE3A08102A769174D278F,201,6,0,0,0,44,4,0,8,2
AB105DC43FD987E62FAFEEDE49BD4013,205,4,0,0,0,32,0,0,15,0
B7451AA68390E2D3D657D7494521791F,188,4,0,0,0,34,0,0,4,0
8EC2AB986A2E1038615E42C599D0FB3F,33,5,0,0,0,4,3,0,0,1
6590A4BA5F89F232EFB895130C1B090F,22,5,0,0,0,4,0,0,1,1
7D613AF4DA0F508C7090E96FD73B7E6D,24,3,0,0,0,1,0,0,0,0
1040DBA6B86179C04C306712B5574EB1,64,6,0,0,0,3,12,0,12,2
440D4C544DF381217A8A8BA3FD8BC5A7,76,6,0,0,0,14,2,0,7,2
E4A313AA1D94EBEB397E0F511CCC49D5,10,2,0,0,0,2,0,0,0,0
34D812AABE4A1E3DAF010E9FB7323A08,20,3,0,0,0,0,0,0,0,0
5358D124C06358BCD5FEF67C87052AC2,6,3,0,0,0,0,0,0,0,0
6A500661C5B90F46DEA638B0E67258CB,4,2,0,0,0,0,0,0,0,0
5475B8AE7B3DDFAB793050BA7F04E8EC,15,4,0,0,0,3,1,0,0,0
1C2A732CC30E0D7FE298E9497F818CEE,57,4,0,0,0,3,0,1,0,0
91EC050CACB36B3A5BC705CE8768F644,78,4,0,0,0,18,0,1,0,0
170CF3E9BB2F3D3AF1924317E38A1A86,37,6,0,0,0,2,0,1,0,1
43A68D45096E21AB07F2C15CE21CD5A7,2,1,0,0,0,0,0,0,0,0
32B8D06C9F7E1EA3FEEAA158A6912216,29,6,0,0,0,6,0,3,0,2
5183DA0CC05DCEEF96B42F140B5A85FC,20,4,0,0,0,0,0,0,4,1
3FA1C2A36CFBA84EB129C5F6D40F8E3A,52,4,0,0,0,7,2,0,0,0
F187F3F6C0DFB1FA23483A67AA31A16D,15,4,0,0,0,3,2,0,0,0
FC15C65408EE0D2A6C1E4AF5044AEF57,41,4,0,0,0,2,0,0,0,0
38588158E60C2C2FA2B16E64FB077F08,93,6,0,0,0,20,0,6,0,1
9043BDDC2275610FD1B319D692377F63,19,4,0,0,0,4,0,2,0,0
B114FB5114377CE126532C96FFBB8EE6,10,3,0,0,0,1,0,0,0,0
A7AAA5EF977926DBCF801D15F83EE4A5,104,4,0,0,0,37,0,4,0,0
938864AEB3D81BB02C8219876E19E264,31,5,0,0,0,1,1,0,0,0
175B8ACFB0C09DE439EFCB5877486BDA,23,4,0,0,0,3,0,3,0,0
904877128B8889DDD71A38BDBCD21724,113,5,0,0,0,17,0,0,3,0
408CC046A2803374E22210CDB323158E,50,4,0,0,0,16,0,5,0,0
2A9E4EB072E7979EDB0F2D732D17E7EF,26,4,0,0,0,8,0,2,0,0
24C0598AF5A6400CE9F4FEF081609A8C,3,2,0,0,0,0,0,0,0,0
50CBA5D5686A4FD5D5C1D5F1F33FBB5E,7,3,0,0,0,1,0,0,0,0
8F622E73FD739EED748EE7F044D598E8,36,5,0,0,0,7,0,1,0,0
A9E8C3FAAB892D2AC645D2E4938E8ADE,11,5,0,0,0,0,0,1,0,1
BE89C8EA9D132E6BD866F4B3A8B1E384,24,4,0,0,0,4,0,1,0,0
B9E0CA3672F261086171CFA3C9E464C6,1,1,0,0,0,0,0,0,0,0
1BCE1E5CF0FF2151371E3737BD322C18,1,1,0,0,0,0,0,0,0,0
5C9E7451F0D78507AB638C4C98D0F7D5,31,4,0,0,0,11,0,2,0,0
57B9521C52C41AFCEA6589075A3D7B42,4,2,0,0,0,0,0,0,0,0
602350E883B3000897AF47C349DC59C8,15,5,0,0,0,3,0,3,0,0
3E36D2C0A6575D4EB64EA177E2A0EFBC,2,2,0,0,0,0,0,0,0,0
472451071AED6FF801BC0FE66706FD27,142,4,0,0,0,16,0,0,12,0
0979C2C3C6EA76B666A51567414D0D54,64,4,0,0,0,18,0,4,0,0
55B118D59C36681FC35338B7B08BCA2E,8,3,0,0,0,2,0,0,0,0
845C5677F0A319F9326184B1C2AA9F0C,54,4,0,0,0,11,0,2,0,0
B4C5C2B97C2365FCD1125CA367293008,14,3,0,0,0,1,0,0,0,0
1D7DE8A95370FDCB698B25F1E424C91D,409,5,0,0,0,44,44,0,27,0
4EB3ECA5F121552BBFBCBF5CFA731767,26,4,0,0,0,5,0,3,0,0
8742CD7A4349344D243BF302A313A074,32,5,0,0,0,7,0,4,0,0
6010C53C24BF10681C780188C66B502F,149,4,0,0,0,47,0,2,0,0
D9FA2E74CEE52E2C839A59ED5C0C69D8,24,4,0,0,0,4,0,3,0,0
24563D3627562828CFF02C7AC656BDD7,43,4,0,0,0,12,0,6,0,0
3F1D1603DF714929E1563C9C815D1E83,15,4,0,0,0,1,0,1,0,0
57B8AB7C6BB44333C3D948A1189DB486,18,4,0,0,0,4,0,2,0,0
93AE3DB6ECB592F432A19448DD30B0E4,75,5,0,0,0,17,0,0,0,1
53F6723FCF015D81D5C927DD8E1C3673,42,4,0,0,0,19,0,1,0,0
F5C0DAC7021FA217CDD96EC8245A820F,1,1,0,0,0,0,0,0,0,0
56FD2A30C1117C715F1032873672D212,69,3,0,0,0,18,0,0,0,0
9E00D7A530BC761ED0B538284C8B62EC,14,4,0,0,0,2,0,0,1,0
06D8AAEACE405BEB27DC4AE30FAAAFF1,52,4,0,0,0,22,0,1,0,0
95E366D11D0584317C5AB0C755EFE597,8,3,0,0,0,0,0,1,0,0
FCA3C3F3A9326A4870EB5211E0EC9FE9,1,1,0,0,0,0,0,0,0,0
66F3B8360C178C74AE5CBA3422B82AAD,6,3,0,0,0,0,0,1,0,0
D8A7D1524A267176C1B3B2AEFF513F06,3,2,0,0,0,0,0,1,0,0
87CA18FFE32A02A2B3087E3F2D897789,7,3,0,0,0,1,0,0,0,0
7436514EF3E15C5DF15939B047CEF45D,27,4,0,0,0,4,0,1,0,0
1EE5E68643851D523DFF5B4B03A92700,10,3,0,0,0,2,0,0,0,0
829553159EBE6DDDDDBD842BF7FC2F7D,7,3,0,0,0,0,0,3,0,0
83CFB73842862613601D5FB158561E74,4,3,0,0,0,0,0,1,0,0
99451746B90038466DA495E754E6ED64,56,4,0,0,0,16,0,3,0,0
99E78457F26E31A98AFFD54C3DCC36C5,25,4,0,0,0,7,0,1,0,0
8040FC9C0479C3B9A74ED298DD8F357D,35,3,0,0,0,1,0,0,0,0
21E94A46F6DF2AF6254F916EABA0084A,38,4,0,0,0,9,0,1,0,0
742A6E4B62B82DF666446A8BBEEF7D43,164,4,0,0,0,48,0,3,0,0
3ED4764DD381D84BEBA5FAFADA5AE906,48,6,0,0,0,9,1,0,1,1
3243A5B73F8E8D6B5735AE9AF4B6B6B6,116,4,0,0,0,19,5,0,10,0
3154B2E869EC0FB535B5B0667A654AEF,2,1,0,0,0,0,0,0,0,0
2C2462C68783738E712599EEE19CAC73,6,2,0,0,0,0,0,0,0,0
CA980CDB93983E6617D8C8FAF190AF90,56,5,0,0,0,8,3,0,0,4
1D19D5D24DDB411AD649B898A422963F,11,3,0,0,0,1,0,0,0,0
1B0397F7967E35746E7C3CBB652C0CE4,57,4,0,0,0,8,8,0,0,0
4C17F5B133B064508ED4E3E1A0C30D3E,39,5,0,0,0,22,0,6,2,0
0289ACB4026B0C28A9FF7BF2560E2A7F,9,4,0,0,0,3,0,0,1,0
CD72710A2CF4BDB046ECBC189D9B9D9F,30,4,0,0,0,7,2,0,0,0
98A5DBAFFB2FB2E7C47D7CE87A25A10D,13,4,0,0,0,2,1,0,0,0
E853B79033DEAA4E22412485E768DCC9,34,4,0,0,0,6,0,0,0,1
3A58859E074B02E8FB1CAEA291636112,12,3,0,0,0,2,0,0,0,0
9DA56D5F43745FD88C821404A427E1CD,81,6,0,0,0,14,1,0,7,1
6C6BBE24D96DF8AFE40DF633BB300AB4,43,5,0,0,0,9,1,0,0,1
FE4191DFEEF30FDF6019A83F2BCC8F84,172,6,0,0,0,23,19,0,21,1
64BA3BB3BD757CE7000D38CB7125E6DA,39,6,0,0,0,5,1,0,0,1
DC9A698C551E9FF66065E9691E39AED9,41,4,0,0,0,8,0,0,0,2
5AB6FC48040115FE7EDD81FF1C984E77,12,4,0,0,0,2,1,0,0,0
01C3BAA2E732F68CECFC432D722FF6F2,14,4,0,0,0,2,0,0,0,0
A2B5E21E449AB673D5C27C796B292FEC,16,4,0,0,0,3,0,0,0,2
B490A2727FD6879FE9CA78D952186F82,27,4,0,0,0,4,0,0,0,1
626BB03EF982B33F94E9A306A6168530,30,5,0,0,0,4,2,0,0,2
BE8597B6002834845C3808FA06C35D07,38,4,0,0,0,8,1,0,0,0
4FD0A7F9543B9A6312205BDF6D83E6FE,71,5,0,0,0,13,2,0,4,0
C7225BD7DA8FC35F0418008067118D78,79,6,0,0,0,14,3,0,2,1
5775DC7050F1E3C015506989D7D8976D,24,4,0,0,0,5,0,0,0,3
F3F54CF8FB09DEEA7B56B4F2D14B143F,55,6,0,0,0,9,1,0,5,2
EF4779CD39B730D9CDFEB3CCE8B4164F,116,6,0,0,0,26,2,0,2,5
5C155534D30CA9890A62826A2FD82080,92,5,0,0,0,23,6,0,0,1
1F60D1684067DA9536648F37050A8809,6,3,0,0,0,0,0,0,0,1
008930B5CEF509A84706FF802EEFC72C,8,4,0,0,0,1,1,0,0,0
B34BD2E1D5BED3982899B3A9C57B5EB3,11,3,0,0,0,1,0,0,0,0
CF1C1A3E159D7CD5C76D2F740AA42A5D,37,6,0,0,0,6,4,0,2,2
F75ADCE19222358D8E75D0AE239D595E,26,4,0,0,0,5,0,0,0,3
99C9A4757AA93065B82F1B5593325A6A,91,6,0,0,0,12,5,0,0,10
ECC17D79587F40D6BA5D9D01C0C2EEBF,1,1,0,0,0,0,0,0,0,0
8D73A60806B4AA8B6C1559892F474786,7,3,0,0,0,0,0,0,0,1
0EBB3115DF5D11266CFF1EBC5B08106A,31,5,0,0,0,3,2,0,6,0
404F96BC2D4D75D1FC091EEF9EE52F93,8,4,0,0,0,0,0,0,0,1
93BE06D8F193454F717D95A78F902C36,12,4,0,0,0,0,0,1,0,0
56ADEEFCEAAE0002748136B88189DF82,7,2,0,0,0,0,0,0,0,0
F5C300C61CD725D1F84E562A70FE6F9C,55,5,0,0,0,14,0,1,0,0
C34055FAAD343894A37BBCEDF8FEBCC5,10,3,0,0,0,0,0,1,0,0
2E85146F030E1F957C41E2FE7554352D,56,7,0,0,0,12,0,5,0,1
EE38ABF651F85A76B9BE38BC1B5105CB,17,3,0,0,0,0,0,0,0,0
6FE7CAE9A9A68657F641A1E873197B7E,29,4,0,0,0,11,0,1,0,0
EA65649D24E355416D7BBB052383C3AC,45,7,0,0,0,4,0,2,0,1
D24FCB0FD1C70967511056C5AAF56F46,7,3,0,0,0,1,0,0,0,0
209DB3CC26138653830E47B67ACA74E2,9,4,0,0,0,1,0,1,0,0
0EA1C7018B340288345D50D175D64368,46,4,0,0,0,15,0,1,0,0
83EFFBE2A886099EC75684F250041DB2,47,3,0,0,0,3,0,0,0,0
4060CFCD63924AEBFE1C778E3F4EEA3E,298,7,0,0,0,56,0,21,0,5
4BA4BCE4F39549692326807481AA42FA,4,2,0,0,0,0,0,0,0,0
EDDE23540EB48BC327C20078F8CC3BB0,17,3,0,0,0,0,0,0,1,0
A614BF833FC00F492034EEA1B2CB5544,89,5,0,0,0,18,0,6,2,0
